z,Q2,flavor,flavor_index,nrep,zH1perp1_mean,zH1perp1_std
0.21190954773869347,4.0,s,5,50,-0.5576587069647578,0.1604301981418101
0.21190954773869347,4.0,sb,6,50,-0.5576587069647578,0.1604301981418101
0.21190954773869347,4.0,c,7,50,0.0,0.0
0.21190954773869347,4.0,cb,8,50,0.0,0.0
0.21190954773869347,4.0,b,9,50,0.0,0.0
0.21190954773869347,4.0,bb,10,50,0.0,0.0
0.21683417085427137,4.0,u,1,50,0.47781656968929426,0.17452174047608818
0.21683417085427137,4.0,ub,2,50,-0.5267326195476633,0.14988049448947374
0.21683417085427137,4.0,d,3,50,-0.5267326195476633,0.14988049448947374
0.21683417085427137,4.0,db,4,50,0.47781656968929426,0.17452174047608818
0.21683417085427137,4.0,s,5,50,-0.5267326195476633,0.14988049448947374
0.21683417085427137,4.0,sb,6,50,-0.5267326195476633,0.14988049448947374
0.21683417085427137,4.0,c,7,50,0.0,0.0
0.21683417085427137,4.0,cb,8,50,0.0,0.0
0.21683417085427137,4.0,b,9,50,0.0,0.0
0.21683417085427137,4.0,bb,10,50,0.0,0.0
0.22175879396984927,4.0,u,1,50,0.4695706345963323,0.16643062287602128
0.22175879396984927,4.0,ub,2,50,-0.4977811508009563,0.14011744713463528
0.22175879396984927,4.0,d,3,50,-0.4977811508009563,0.14011744713463528
0.22175879396984927,4.0,db,4,50,0.4695706345963323,0.16643062287602128
0.22175879396984927,4.0,s,5,50,-0.4977811508009563,0.14011744713463528
0.22175879396984927,4.0,sb,6,50,-0.4977811508009563,0.14011744713463528
0.22175879396984927,4.0,c,7,50,0.0,0.0
0.22175879396984927,4.0,cb,8,50,0.0,0.0
0.22175879396984927,4.0,b,9,50,0.0,0.0
0.22175879396984927,4.0,bb,10,50,0.0,0.0
0.22668341708542716,4.0,u,1,50,0.46077027987680697,0.15851115770594984
0.22668341708542716,4.0,ub,2,50,-0.47072745739191063,0.1310696849620221
0.22668341708542716,4.0,d,3,50,-0.47072745739191063,0.1310696849620221
0.22668341708542716,4.0,db,4,50,0.46077027987680697,0.15851115770594984
0.22668341708542716,4.0,s,5,50,-0.47072745739191063,0.1310696849620221
0.22668341708542716,4.0,sb,6,50,-0.47072745739191063,0.1310696849620221
0.22668341708542716,4.0,c,7,50,0.0,0.0
0.22668341708542716,4.0,cb,8,50,0.0,0.0
0.22668341708542716,4.0,b,9,50,0.0,0.0
0.22668341708542716,4.0,bb,10,50,0.0,0.0
0.23160804020100503,4.0,u,1,50,0.45147411639877233,0.15079034323425866
0.23160804020100503,4.0,ub,2,50,-0.44549041079485,0.12267581931609108
0.23160804020100503,4.0,d,3,50,-0.44549041079485,0.12267581931609108
0.23160804020100503,4.0,db,4,50,0.45147411639877233,0.15079034323425866
0.23160804020100503,4.0,s,5,50,-0.44549041079485,0.12267581931609108
0.23160804020100503,4.0,sb,6,50,-0.44549041079485,0.12267581931609108
0.23160804020100503,4.0,c,7,50,0.0,0.0
0.23160804020100503,4.0,cb,8,50,0.0,0.0
0.23160804020100503,4.0,b,9,50,0.0,0.0
0.23160804020100503,4.0,bb,10,50,0.0,0.0
0.23653266331658293,4.0,u,1,50,0.4417394311066281,0.14329157861321382
0.23653266331658293,4.0,ub,2,50,-0.4219859291425116,0.11488323146911474
0.23653266331658293,4.0,d,3,50,-0.4219859291425116,0.11488323146911474
0.23653266331658293,4.0,db,4,50,0.4417394311066281,0.14329157861321382
0.23653266331658293,4.0,s,5,50,-0.4219859291425116,0.11488323146911474
0.23653266331658293,4.0,sb,6,50,-0.4219859291425116,0.11488323146911474
0.23653266331658293,4.0,c,7,50,0.0,0.0
0.23653266331658293,4.0,cb,8,50,0.0,0.0
0.23653266331658293,4.0,b,9,50,0.0,0.0
0.23653266331658293,4.0,bb,10,50,0.0,0.0
0.24145728643216083,4.0,u,1,50,0.4316219698319453,0.13603478572924185
0.24145728643216083,4.0,ub,2,50,-0.4001281347171944,0.10764685922521665
0.24145728643216083,4.0,d,3,50,-0.4001281347171944,0.10764685922521665
0.24145728643216083,4.0,db,4,50,0.4316219698319453,0.13603478572924185
0.24145728643216083,4.0,s,5,50,-0.4001281347171944,0.10764685922521665
0.24145728643216083,4.0,sb,6,50,-0.4001281347171944,0.10764685922521665
0.24145728643216083,4.0,c,7,50,0.0,0.0
0.24145728643216083,4.0,cb,8,50,0.0,0.0
0.24145728643216083,4.0,b,9,50,0.0,0.0
0.24145728643216083,4.0,bb,10,50,0.0,0.0
0.2463819095477387,4.0,u,1,50,0.4211757482473598,0.12903654610149762
0.2463819095477387,4.0,ub,2,50,-0.379830352728238,0.10092802583144671
0.2463819095477387,4.0,d,3,50,-0.379830352728238,0.10092802583144671
0.2463819095477387,4.0,db,4,50,0.4211757482473598,0.12903654610149762
0.2463819095477387,4.0,s,5,50,-0.379830352728238,0.10092802583144671
0.2463819095477387,4.0,sb,6,50,-0.379830352728238,0.10092802583144671
0.2463819095477387,4.0,c,7,50,0.0,0.0
0.2463819095477387,4.0,cb,8,50,0.0,0.0
0.2463819095477387,4.0,b,9,50,0.0,0.0
0.2463819095477387,4.0,bb,10,50,0.0,0.0
0.2513065326633166,4.0,u,1,50,0.4104528893675032,0.12231024974311733
0.2513065326633166,4.0,ub,2,50,-0.36100596623617853,0.09469334114625112
0.2513065326633166,4.0,d,3,50,-0.36100596623617853,0.09469334114625112
0.2513065326633166,4.0,db,4,50,0.4104528893675032,0.12231024974311733
0.2513065326633166,4.0,s,5,50,-0.36100596623617853,0.09469334114625112
0.2513065326633166,4.0,sb,6,50,-0.36100596623617853,0.09469334114625112
0.2513065326633166,4.0,c,7,50,0.0,0.0
0.2513065326633166,4.0,cb,8,50,0.0,0.0
0.2513065326633166,4.0,b,9,50,0.0,0.0
0.2513065326633166,4.0,bb,10,50,0.0,0.0
0.2562311557788945,4.0,u,1,50,0.39950348601457447,0.11586625321046119
0.2562311557788945,4.0,ub,2,50,-0.3435691412441585,0.08891369391904233
0.2562311557788945,4.0,d,3,50,-0.3435691412441585,0.08891369391904233
0.2562311557788945,4.0,db,4,50,0.39950348601457447,0.11586625321046119
0.2562311557788945,4.0,s,5,50,-0.3435691412441585,0.08891369391904233
0.2562311557788945,4.0,sb,6,50,-0.3435691412441585,0.08891369391904233
0.2562311557788945,4.0,c,7,50,0.0,0.0
0.2562311557788945,4.0,cb,8,50,0.0,0.0
0.2562311557788945,4.0,b,9,50,0.0,0.0
0.2562311557788945,4.0,bb,10,50,0.0,0.0
0.2611557788944724,4.0,u,1,50,0.38837548668743715,0.1097120444346755
0.2611557788944724,4.0,ub,2,50,-0.32743543510729145,0.0835633454137117
0.2611557788944724,4.0,d,3,50,-0.32743543510729145,0.0835633454137117
0.2611557788944724,4.0,db,4,50,0.38837548668743715,0.1097120444346755
0.2611557788944724,4.0,s,5,50,-0.32743543510729145,0.0835633454137117
0.2611557788944724,4.0,sb,6,50,-0.32743543510729145,0.0835633454137117
0.2611557788944724,4.0,c,7,50,0.0,0.0
0.2611557788944724,4.0,cb,8,50,0.0,0.0
0.2611557788944724,4.0,b,9,50,0.0,0.0
0.2611557788944724,4.0,bb,10,50,0.0,0.0
0.2660804020100503,4.0,u,1,50,0.37711460330075064,0.10385241235313299
0.2660804020100503,4.0,ub,2,50,-0.31252230052937596,0.07861912849211423
0.2660804020100503,4.0,d,3,50,-0.31252230052937596,0.07861912849211423
0.2660804020100503,4.0,db,4,50,0.37711460330075064,0.10385241235313299
0.2660804020100503,4.0,s,5,50,-0.31252230052937596,0.07861912849211423
0.2660804020100503,4.0,sb,6,50,-0.31252230052937596,0.07861912849211423
0.2660804020100503,4.0,c,7,50,0.0,0.0
0.2660804020100503,4.0,cb,8,50,0.0,0.0
0.2660804020100503,4.0,b,9,50,0.0,0.0
0.2660804020100503,4.0,bb,10,50,0.0,0.0
0.2710050251256282,4.0,u,1,50,0.36576423929353186,0.09828961982673681
0.2710050251256282,4.0,ub,2,50,-0.2987494965384838,0.07405975244664356
0.2710050251256282,4.0,d,3,50,-0.2987494965384838,0.07405975244664356
0.2710050251256282,4.0,db,4,50,0.36576423929353186,0.09828961982673681
0.2710050251256282,4.0,s,5,50,-0.2987494965384838,0.07405975244664356
0.2710050251256282,4.0,sb,6,50,-0.2987494965384838,0.07405975244664356
0.2710050251256282,4.0,c,7,50,0.0,0.0
0.2710050251256282,4.0,cb,8,50,0.0,0.0
0.2710050251256282,4.0,b,9,50,0.0,0.0
0.2710050251256282,4.0,bb,10,50,0.0,0.0
0.275929648241206,4.0,u,1,50,0.35436543664373105,0.09302357882674578
0.275929648241206,4.0,ub,2,50,-0.2860394169701433,0.06986521194267603
0.275929648241206,4.0,d,3,50,-0.2860394169701433,0.06986521194267603
0.275929648241206,4.0,db,4,50,0.35436543664373105,0.09302357882674578
0.275929648241206,4.0,s,5,50,-0.2860394169701433,0.06986521194267603
0.275929648241206,4.0,sb,6,50,-0.2860394169701433,0.06986521194267603
0.275929648241206,4.0,c,7,50,0.0,0.0
0.275929648241206,4.0,cb,8,50,0.0,0.0
0.275929648241206,4.0,b,9,50,0.0,0.0
0.275929648241206,4.0,bb,10,50,0.0,0.0
0.2808542713567839,4.0,u,1,50,0.34295684036613056,0.08805202737687709
0.2808542713567839,4.0,ub,2,50,-0.27431734614803976,0.06601629788079028
0.2808542713567839,4.0,d,3,50,-0.27431734614803976,0.06601629788079028
0.2808542713567839,4.0,db,4,50,0.34295684036613056,0.08805202737687709
0.2808542713567839,4.0,s,5,50,-0.27431734614803976,0.06601629788079028
0.2808542713567839,4.0,sb,6,50,-0.27431734614803976,0.06601629788079028
0.2808542713567839,4.0,c,7,50,0.0,0.0
0.2808542713567839,4.0,cb,8,50,0.0,0.0
0.2808542713567839,4.0,b,9,50,0.0,0.0
0.2808542713567839,4.0,bb,10,50,0.0,0.0
0.2857788944723618,4.0,u,1,50,0.33157467911447575,0.08337070820874362
0.2857788944723618,4.0,ub,2,50,-0.26351165064411647,0.06249420820437406
0.2857788944723618,4.0,d,3,50,-0.26351165064411647,0.06249420820437406
0.2857788944723618,4.0,db,4,50,0.33157467911447575,0.08337070820874362
0.2857788944723618,4.0,s,5,50,-0.26351165064411647,0.06249420820437406
0.2857788944723618,4.0,sb,6,50,-0.26351165064411647,0.06249420820437406
0.2857788944723618,4.0,c,7,50,0.0,0.0
0.2857788944723618,4.0,cb,8,50,0.0,0.0
0.2857788944723618,4.0,b,9,50,0.0,0.0
0.2857788944723618,4.0,bb,10,50,0.0,0.0
0.2907035175879397,4.0,u,1,50,0.3202527605545988,0.07897354948794062
0.2907035175879397,4.0,ub,2,50,-0.25355391522751664,0.059280257009404584
0.2907035175879397,4.0,d,3,50,-0.25355391522751664,0.059280257009404584
0.2907035175879397,4.0,db,4,50,0.3202527605545988,0.07897354948794062
0.2907035175879397,4.0,s,5,50,-0.25355391522751664,0.059280257009404584
0.2907035175879397,4.0,sb,6,50,-0.25355391522751664,0.059280257009404584
0.2907035175879397,4.0,c,7,50,0.0,0.0
0.2907035175879397,4.0,cb,8,50,0.0,0.0
0.2907035175879397,4.0,b,9,50,0.0,0.0
0.2907035175879397,4.0,bb,10,50,0.0,0.0
0.2956281407035176,4.0,u,1,50,0.30902248022294626,0.07485284824527057
0.2956281407035176,4.0,ub,2,50,-0.2443790303783973,0.056355680143173686
0.2956281407035176,4.0,d,3,50,-0.2443790303783973,0.056355680143173686
0.2956281407035176,4.0,db,4,50,0.30902248022294626,0.07485284824527057
0.2956281407035176,4.0,s,5,50,-0.2443790303783973,0.056355680143173686
0.2956281407035176,4.0,sb,6,50,-0.2443790303783973,0.056355680143173686
0.2956281407035176,4.0,c,7,50,0.0,0.0
0.2956281407035176,4.0,cb,8,50,0.0,0.0
0.2956281407035176,4.0,b,9,50,0.0,0.0
0.2956281407035176,4.0,bb,10,50,0.0,0.0
0.3005527638190955,4.0,u,1,50,0.29791284263397627,0.07099945725313006
0.3005527638190955,4.0,ub,2,50,-0.23592523805040755,0.05370153432900742
0.3005527638190955,4.0,d,3,50,-0.23592523805040755,0.05370153432900742
0.3005527638190955,4.0,db,4,50,0.29791284263397627,0.07099945725313006
0.3005527638190955,4.0,s,5,50,-0.23592523805040755,0.05370153432900742
0.3005527638190955,4.0,sb,6,50,-0.23592523805040755,0.05370153432900742
0.3005527638190955,4.0,c,7,50,0.0,0.0
0.3005527638190955,4.0,cb,8,50,0.0,0.0
0.3005527638190955,4.0,b,9,50,0.0,0.0
0.3005527638190955,4.0,bb,10,50,0.0,0.0
0.3054773869346734,4.0,u,1,50,0.28695049344992873,0.06740297597999455
0.3054773869346734,4.0,ub,2,50,-0.22813414171571003,0.05129868450090038
0.3054773869346734,4.0,d,3,50,-0.22813414171571003,0.05129868450090038
0.3054773869346734,4.0,db,4,50,0.28695049344992873,0.06740297597999455
0.3054773869346734,4.0,s,5,50,-0.22813414171571003,0.05129868450090038
0.3054773869346734,4.0,sb,6,50,-0.22813414171571003,0.05129868450090038
0.3054773869346734,4.0,c,7,50,0.0,0.0
0.3054773869346734,4.0,cb,8,50,0.0,0.0
0.3054773869346734,4.0,b,9,50,0.0,0.0
0.3054773869346734,4.0,bb,10,50,0.0,0.0
0.31040201005025125,4.0,u,1,50,0.27615976157725,0.0640519459133141
0.31040201005025125,4.0,ub,2,50,-0.22095068611918736,0.04912787059876353
0.31040201005025125,4.0,d,3,50,-0.22095068611918736,0.04912787059876353
0.31040201005025125,4.0,db,4,50,0.27615976157725,0.0640519459133141
0.31040201005025125,4.0,s,5,50,-0.22095068611918736,0.04912787059876353
0.31040201005025125,4.0,sb,6,50,-0.22095068611918736,0.04912787059876353
0.31040201005025125,4.0,c,7,50,0.0,0.0
0.31040201005025125,4.0,cb,8,50,0.0,0.0
0.31040201005025125,4.0,b,9,50,0.0,0.0
0.31040201005025125,4.0,bb,10,50,0.0,0.0
0.31532663316582915,4.0,u,1,50,0.2655627101051499,0.060934049969180545
0.31532663316582915,4.0,ub,2,50,-0.21432311160364997,0.047169841051117
0.31532663316582915,4.0,d,3,50,-0.21432311160364997,0.047169841051117
0.31532663316582915,4.0,db,4,50,0.2655627101051499,0.060934049969180545
0.31532663316582915,4.0,s,5,50,-0.21432311160364997,0.047169841051117
0.31532663316582915,4.0,sb,6,50,-0.21432311160364997,0.047169841051117
0.31532663316582915,4.0,c,7,50,0.0,0.0
0.31532663316582915,4.0,cb,8,50,0.0,0.0
0.31532663316582915,4.0,b,9,50,0.0,0.0
0.31532663316582915,4.0,bb,10,50,0.0,0.0
0.32025125628140705,4.0,u,1,50,0.2551791950532264,0.05803631494760849
0.32025125628140705,4.0,ub,2,50,-0.2082028873446334,0.04540553632578171
0.32025125628140705,4.0,d,3,50,-0.2082028873446334,0.04540553632578171
0.32025125628140705,4.0,db,4,50,0.2551791950532264,0.05803631494760849
0.32025125628140705,4.0,s,5,50,-0.2082028873446334,0.04540553632578171
0.32025125628140705,4.0,sb,6,50,-0.2082028873446334,0.04540553632578171
0.32025125628140705,4.0,c,7,50,0.0,0.0
0.32025125628140705,4.0,cb,8,50,0.0,0.0
0.32025125628140705,4.0,b,9,50,0.0,0.0
0.32025125628140705,4.0,bb,10,50,0.0,0.0
0.32517587939698495,4.0,u,1,50,0.24502693094651068,0.055345315124554956
0.32517587939698495,4.0,ub,2,50,-0.20254462735058446,0.04381630311558737
0.32517587939698495,4.0,d,3,50,-0.20254462735058446,0.04381630311558737
0.32517587939698495,4.0,db,4,50,0.24502693094651068,0.055345315124554956
0.32517587939698495,4.0,s,5,50,-0.20254462735058446,0.04381630311558737
0.32517587939698495,4.0,sb,6,50,-0.20254462735058446,0.04381630311558737
0.32517587939698495,4.0,c,7,50,0.0,0.0
0.32517587939698495,4.0,cb,8,50,0.0,0.0
0.32517587939698495,4.0,b,9,50,0.0,0.0
0.32517587939698495,4.0,bb,10,50,0.0,0.0
0.33010050251256284,4.0,u,1,50,0.23512156228758122,0.05284737420536159
0.33010050251256284,4.0,ub,2,50,-0.19730599264039322,0.04238411864656053
0.33010050251256284,4.0,d,3,50,-0.19730599264039322,0.04238411864656053
0.33010050251256284,4.0,db,4,50,0.23512156228758122,0.05284737420536159
0.33010050251256284,4.0,s,5,50,-0.19730599264039322,0.04238411864656053
0.33010050251256284,4.0,sb,6,50,-0.19730599264039322,0.04238411864656053
0.33010050251256284,4.0,c,7,50,0.0,0.0
0.33010050251256284,4.0,cb,8,50,0.0,0.0
0.33010050251256284,4.0,b,9,50,0.0,0.0
0.33010050251256284,4.0,bb,10,50,0.0,0.0
0.33502512562814074,4.0,u,1,50,0.2254767400463443,0.0505287621240838
0.33502512562814074,4.0,ub,2,50,-0.1924475826036779,0.0410918055900665
0.33502512562814074,4.0,d,3,50,-0.1924475826036779,0.0410918055900665
0.33502512562814074,4.0,db,4,50,0.2254767400463443,0.0505287621240838
0.33502512562814074,4.0,s,5,50,-0.1924475826036779,0.0410918055900665
0.33502512562814074,4.0,sb,6,50,-0.1924475826036779,0.0410918055900665
0.33502512562814074,4.0,c,7,50,0.0,0.0
0.33502512562814074,4.0,cb,8,50,0.0,0.0
0.33502512562814074,4.0,b,9,50,0.0,0.0
0.33502512562814074,4.0,bb,10,50,0.0,0.0
0.33994974874371864,4.0,u,1,50,0.21610420233857405,0.04837588267754074
0.33994974874371864,4.0,ub,2,50,-0.1879328181780985,0.039923221012150616
0.33994974874371864,4.0,d,3,50,-0.1879328181780985,0.039923221012150616
0.33994974874371864,4.0,db,4,50,0.21610420233857405,0.04837588267754074
0.33994974874371864,4.0,s,5,50,-0.1879328181780985,0.039923221012150616
0.33994974874371864,4.0,sb,6,50,-0.1879328181780985,0.039923221012150616
0.33994974874371864,4.0,c,7,50,0.0,0.0
0.33994974874371864,4.0,cb,8,50,0.0,0.0
0.33994974874371864,4.0,b,9,50,0.0,0.0
0.33994974874371864,4.0,bb,10,50,0.0,0.0
0.3448743718592965,4.0,u,1,50,0.20701385851419513,0.04637544782128233
0.3448743718592965,4.0,ub,2,50,-0.18372781914036512,0.03886340718219679
0.3448743718592965,4.0,d,3,50,-0.18372781914036512,0.03886340718219679
0.3448743718592965,4.0,db,4,50,0.20701385851419513,0.04637544782128233
0.3448743718592965,4.0,s,5,50,-0.18372781914036512,0.03886340718219679
0.3448743718592965,4.0,sb,6,50,-0.18372781914036512,0.03886340718219679
0.3448743718592965,4.0,c,7,50,0.0,0.0
0.3448743718592965,4.0,cb,8,50,0.0,0.0
0.3448743718592965,4.0,b,9,50,0.0,0.0
0.3448743718592965,4.0,bb,10,50,0.0,0.0
0.3497989949748744,4.0,u,1,50,0.19821387592546813,0.04451463466882507
0.3497989949748744,4.0,ub,2,50,-0.17980127750150168,0.03789869713084151
0.3497989949748744,4.0,d,3,50,-0.17980127750150168,0.03789869713084151
0.3497989949748744,4.0,db,4,50,0.19821387592546813,0.04451463466882507
0.3497989949748744,4.0,s,5,50,-0.17980127750150168,0.03789869713084151
0.3497989949748744,4.0,sb,6,50,-0.17980127750150168,0.03789869713084151
0.3497989949748744,4.0,c,7,50,0.0,0.0
0.3497989949748744,4.0,cb,8,50,0.0,0.0
0.3497989949748744,4.0,b,9,50,0.0,0.0
0.3497989949748744,4.0,bb,10,50,0.0,0.0
0.3547236180904523,4.0,u,1,50,0.18971076869361345,0.042781221810610504
0.3547236180904523,4.0,ub,2,50,-0.17612432872036696,0.037016772810055186
0.3547236180904523,4.0,d,3,50,-0.17612432872036696,0.037016772810055186
0.3547236180904523,4.0,db,4,50,0.18971076869361345,0.042781221810610504
0.3547236180904523,4.0,s,5,50,-0.17612432872036696,0.037016772810055186
0.3547236180904523,4.0,sb,6,50,-0.17612432872036696,0.037016772810055186
0.3547236180904523,4.0,c,7,50,0.0,0.0
0.3547236180904523,4.0,cb,8,50,0.0,0.0
0.3547236180904523,4.0,b,9,50,0.0,0.0
0.3547236180904523,4.0,bb,10,50,0.0,0.0
0.3596482412060302,4.0,u,1,50,0.18150948783983306,0.04116370243705785
0.3596482412060302,4.0,ub,2,50,-0.17267042220038334,0.036206677937747254
0.3596482412060302,4.0,d,3,50,-0.17267042220038334,0.036206677937747254
0.3596482412060302,4.0,db,4,50,0.18150948783983306,0.04116370243705785
0.3596482412060302,4.0,s,5,50,-0.17267042220038334,0.036206677937747254
0.3596482412060302,4.0,sb,6,50,-0.17267042220038334,0.036206677937747254
0.3596482412060302,4.0,c,7,50,0.0,0.0
0.3596482412060302,4.0,cb,8,50,0.0,0.0
0.3596482412060302,4.0,b,9,50,0.0,0.0
0.3596482412060302,4.0,bb,10,50,0.0,0.0
0.36457286432160807,4.0,u,1,50,0.17361351219312599,0.03965137280318024
0.36457286432160807,4.0,ub,2,50,-0.16941519231096824,0.035458790730858794
0.36457286432160807,4.0,d,3,50,-0.16941519231096824,0.035458790730858794
0.36457286432160807,4.0,db,4,50,0.17361351219312599,0.03965137280318024
0.36457286432160807,4.0,s,5,50,-0.16941519231096824,0.035458790730858794
0.36457286432160807,4.0,sb,6,50,-0.16941519231096824,0.035458790730858794
0.36457286432160807,4.0,c,7,50,0.0,0.0
0.36457286432160807,4.0,cb,8,50,0.0,0.0
0.36457286432160807,4.0,b,9,50,0.0,0.0
0.36457286432160807,4.0,bb,10,50,0.0,0.0
0.36949748743718597,4.0,u,1,50,0.16602493953262143,0.03823439568498474
0.36949748743718597,4.0,ub,2,50,-0.1663363309753759,0.03476476363611323
0.36949748743718597,4.0,d,3,50,-0.1663363309753759,0.03476476363611323
0.36949748743718597,4.0,db,4,50,0.16602493953262143,0.03823439568498474
0.36949748743718597,4.0,s,5,50,-0.1663363309753759,0.03476476363611323
0.36949748743718597,4.0,sb,6,50,-0.1663363309753759,0.03476476363611323
0.36949748743718597,4.0,c,7,50,0.0,0.0
0.36949748743718597,4.0,cb,8,50,0.0,0.0
0.36949748743718597,4.0,b,9,50,0.0,0.0
0.36949748743718597,4.0,bb,10,50,0.0,0.0
0.37442211055276386,4.0,u,1,50,0.15874457746631157,0.036903839528999546
0.37442211055276386,4.0,ub,2,50,-0.16341346268871274,0.03411743795887912
0.37442211055276386,4.0,d,3,50,-0.16341346268871274,0.03411743795887912
0.37442211055276386,4.0,db,4,50,0.15874457746631157,0.036903839528999546
0.37442211055276386,4.0,s,5,50,-0.16341346268871274,0.03411743795887912
0.37442211055276386,4.0,sb,6,50,-0.16341346268871274,0.03411743795887912
0.37442211055276386,4.0,c,7,50,0.0,0.0
0.37442211055276386,4.0,cb,8,50,0.0,0.0
0.37442211055276386,4.0,b,9,50,0.0,0.0
0.37442211055276386,4.0,bb,10,50,0.0,0.0
0.3793467336683417,4.0,u,1,50,0.15177203359096567,0.035651694887792997
0.3793467336683417,4.0,ub,2,50,-0.160628022672016,0.03351074119792433
0.3793467336683417,4.0,d,3,50,-0.160628022672016,0.03351074119792433
0.3793467336683417,4.0,db,4,50,0.15177203359096567,0.035651694887792997
0.3793467336683417,4.0,s,5,50,-0.160628022672016,0.03351074119792433
0.3793467336683417,4.0,sb,6,50,-0.160628022672016,0.03351074119792433
0.3793467336683417,4.0,c,7,50,0.0,0.0
0.3793467336683417,4.0,cb,8,50,0.0,0.0
0.3793467336683417,4.0,b,9,50,0.0,0.0
0.3793467336683417,4.0,bb,10,50,0.0,0.0
0.3842713567839196,4.0,u,1,50,0.14510580451959904,0.03447087040273295
0.3842713567839196,4.0,ub,2,50,-0.1579631387288115,0.03293957419309811
0.3842713567839196,4.0,d,3,50,-0.1579631387288115,0.03293957419309811
0.3842713567839196,4.0,db,4,50,0.14510580451959904,0.03447087040273295
0.3842713567839196,4.0,s,5,50,-0.1579631387288115,0.03293957419309811
0.3842713567839196,4.0,sb,6,50,-0.1579631387288115,0.03293957419309811
0.3842713567839196,4.0,c,7,50,0.0,0.0
0.3842713567839196,4.0,cb,8,50,0.0,0.0
0.3842713567839196,4.0,b,9,50,0.0,0.0
0.3842713567839196,4.0,bb,10,50,0.0,0.0
0.3891959798994975,4.0,u,1,50,0.13874336340308763,0.033355171014650416
0.3891959798994975,4.0,ub,2,50,-0.1554035172478966,0.03239969414544064
0.3891959798994975,4.0,d,3,50,-0.1554035172478966,0.03239969414544064
0.3891959798994975,4.0,db,4,50,0.13874336340308763,0.033355171014650416
0.3891959798994975,4.0,s,5,50,-0.1554035172478966,0.03239969414544064
0.3891959798994975,4.0,sb,6,50,-0.1554035172478966,0.03239969414544064
0.3891959798994975,4.0,c,7,50,0.0,0.0
0.3891959798994975,4.0,cb,8,50,0.0,0.0
0.3891959798994975,4.0,b,9,50,0.0,0.0
0.3891959798994975,4.0,bb,10,50,0.0,0.0
0.3941206030150754,4.0,u,1,50,0.13268124561129563,0.03229926126139595
0.3941206030150754,4.0,ub,2,50,-0.15293533368871937,0.03188759838682513
0.3941206030150754,4.0,d,3,50,-0.15293533368871937,0.03188759838682513
0.3941206030150754,4.0,db,4,50,0.13268124561129563,0.03229926126139595
0.3941206030150754,4.0,s,5,50,-0.15293533368871937,0.03188759838682513
0.3941206030150754,4.0,sb,6,50,-0.15293533368871937,0.03188759838682513
0.3941206030150754,4.0,c,7,50,0.0,0.0
0.3941206030150754,4.0,cb,8,50,0.0,0.0
0.3941206030150754,4.0,b,9,50,0.0,0.0
0.3941206030150754,4.0,bb,10,50,0.0,0.0
0.3990452261306533,4.0,u,1,50,0.12691513227638343,0.031298616491877485
0.3990452261306533,4.0,ub,2,50,-0.15054612779224089,0.0314004126098287
0.3990452261306533,4.0,d,3,50,-0.15054612779224089,0.0314004126098287
0.3990452261306533,4.0,db,4,50,0.12691513227638343,0.031298616491877485
0.3990452261306533,4.0,s,5,50,-0.15054612779224089,0.0314004126098287
0.3990452261306533,4.0,sb,6,50,-0.15054612779224089,0.0314004126098287
0.3990452261306533,4.0,c,7,50,0.0,0.0
0.3990452261306533,4.0,cb,8,50,0.0,0.0
0.3990452261306533,4.0,b,9,50,0.0,0.0
0.3990452261306533,4.0,bb,10,50,0.0,0.0
0.4039698492462312,4.0,u,1,50,0.12143993143674081,0.030349464637806186
0.4039698492462312,4.0,ub,2,50,-0.14822470367924642,0.03093578621101635
0.4039698492462312,4.0,d,3,50,-0.14822470367924642,0.03093578621101635
0.4039698492462312,4.0,db,4,50,0.12143993143674081,0.030349464637806186
0.4039698492462312,4.0,s,5,50,-0.14822470367924642,0.03093578621101635
0.4039698492462312,4.0,sb,6,50,-0.14822470367924642,0.03093578621101635
0.4039698492462312,4.0,c,7,50,0.0,0.0
0.4039698492462312,4.0,cb,8,50,0.0,0.0
0.4039698492462312,4.0,b,9,50,0.0,0.0
0.4039698492462312,4.0,bb,10,50,0.0,0.0
0.4088944723618091,4.0,u,1,50,0.11624985655420332,0.029448720891842636
0.4088944723618091,4.0,ub,2,50,-0.14596103492848303,0.03049179649825941
0.4088944723618091,4.0,d,3,50,-0.14596103492848303,0.03049179649825941
0.4088944723618091,4.0,db,4,50,0.11624985655420332,0.029448720891842636
0.4088944723618091,4.0,s,5,50,-0.14596103492848303,0.03049179649825941
0.4088944723618091,4.0,sb,6,50,-0.14596103492848303,0.03049179649825941
0.4088944723618091,4.0,c,7,50,0.0,0.0
0.4088944723618091,4.0,cb,8,50,0.0,0.0
0.4088944723618091,4.0,b,9,50,0.0,0.0
0.4088944723618091,4.0,bb,10,50,0.0,0.0
0.41381909547738693,4.0,u,1,50,0.11133850220982648,0.028593917297586403
0.41381909547738693,4.0,ub,2,50,-0.1437461746676001,0.03006686277787219
0.41381909547738693,4.0,d,3,50,-0.1437461746676001,0.03006686277787219
0.41381909547738693,4.0,db,4,50,0.11133850220982648,0.028593917297586403
0.41381909547738693,4.0,s,5,50,-0.1437461746676001,0.03006686277787219
0.41381909547738693,4.0,sb,6,50,-0.1437461746676001,0.03006686277787219
0.41381909547738693,4.0,c,7,50,0.0,0.0
